folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_el,cd,periodo,sexo,edad,anio,nivel,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p5_6esp,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p6_6esp,p7,p7_3,p8_1,p8_2,p9,p9_5esp,p10,p11,p11_6esp,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_9esp,p13,p13_3,p14_1,p14_2,p15,p15_5esp,p16,p17,p17_6esp,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p21_5esp,p22,p23_1,p23_2,p24,p25,p25_6esp,p26,p27,p28,p28_7esp,p29,p30,p31,p32,p32_6esp,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl
11A192,29,40092,4,1,0,1,39,220,2,44,3,3,1,1,1,1,1,2,2,1,2,4,,2,2,2,2,1,2,,3,100,2,1,1,,1,4,,2,2,2,2,2,2,1,2,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,2,,30,2,0,,2,3,2,0,,2,1,2,1,2,2,2,0,2,0,1,2,2,2,1,15533,1,2,1,2,2,0,1
11A192,29,40092,3,1,0,5,39,220,2,19,3,4,7,1,1,1,1,2,2,2,1,4,,2,2,1,2,2,2,,1,0,1,2,1,,1,4,,2,2,2,2,2,2,2,1,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,15,2,0,,2,2,1,0,,2,2,2,2,2,1,1,2,2,0,1,2,1,2,2,50376,1,2,1,1,2,0,1
12B173,29,40095,3,1,0,1,39,220,1,66,6,2,8,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,81436,4,4,2,0,0,0,2
12B173,29,40095,1,1,0,3,39,220,1,46,3,3,1,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,3,,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,30727,4,4,2,0,0,0,2
12B173,29,40095,4,1,0,1,39,220,1,67,6,2,8,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,5,,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,30539,4,4,2,0,0,0,2
11B176,29,40131,1,1,0,2,39,220,2,43,2,8,1,1,1,1,1,2,2,1,4,1,,2,1,2,2,1,2,,3,900,2,1,1,,3,3,,2,1,2,2,2,2,2,2,2,,3,200,2,1,4,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,,30,2,0,,3,3,1,0,,1,2,2,1,2,2,2,0,2,0,1,1,1,1,1,17375,1,2,1,2,2,0,1
11B176,29,40131,4,1,0,3,39,220,2,27,3,4,1,1,1,1,1,2,2,2,2,3,,2,2,2,2,1,2,,2,0,2,1,1,,3,2,,2,2,2,2,2,2,1,2,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,20,2,0,,1,4,1,0,,2,2,1,2,2,1,1,1,2,0,1,2,2,2,1,25926,1,2,1,2,2,0,1
11B176,29,40131,2,1,0,3,39,220,1,28,3,3,1,1,1,2,2,1,2,1,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,2,4,,1,1,1,2,2,2,0,2,1,2,,0,0,0,5,4,,30,2,0,,2,3,1,0,,1,2,2,2,2,2,2,0,2,0,1,1,1,1,1,58305,1,3,1,0,0,2,1
11B176,29,40131,3,1,0,1,39,220,1,51,3,3,1,1,1,2,1,1,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,8,3,,2,2,2,2,2,1,2,2,2,,3,10,2,1,2,,1,4,,1,1,1,1,1,3,10,2,1,2,,0,0,0,0,0,,30,2,0,,1,3,1,0,,2,1,2,2,1,2,2,0,1,1,1,1,1,1,1,40614,1,3,1,0,2,2,1
12B187,29,40149,2,1,0,1,39,220,1,57,1,4,1,1,1,2,2,1,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,1,3,,2,1,1,1,1,3,10,2,1,1,,0,0,0,0,0,,20,2,0,,2,3,2,0,,2,1,2,2,2,1,2,0,1,1,1,2,1,1,2,14772,1,3,1,0,0,2,1
12B187,29,40149,4,1,0,2,39,220,2,33,3,3,2,1,1,2,1,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,6,4,,2,2,2,2,1,2,2,1,2,,2,0,2,1,2,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,15,1,6,,1,2,1,0,,2,2,2,2,2,1,2,0,1,1,1,1,1,2,2,14602,1,3,1,0,2,0,1
12B187,29,40149,1,1,0,2,39,220,2,72,6,2,7,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,5,,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,16007,4,4,2,0,0,0,2
12B188,29,40279,4,1,0,3,39,220,1,57,6,2,1,1,2,2,2,1,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,1,3,,1,1,2,2,1,3,10,2,1,1,,0,0,0,0,0,,15,2,0,,1,4,2,0,,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,40563,3,3,1,0,0,2,1
12B188,29,40279,2,1,0,2,39,220,2,36,4,7,1,1,1,2,1,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,1,4,,2,2,2,2,2,2,1,2,2,,3,50,2,1,2,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,30,2,0,,2,3,2,0,,2,2,1,2,2,1,2,0,1,1,1,1,1,1,1,16122,1,3,1,0,2,0,1
12B188,29,40279,1,1,0,1,39,220,2,85, ,0,10,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8792,0,0,0,0,0,0,0
12B174,29,40289,2,1,0,2,39,220,2,29,3,3,7,1,2,2,2,2,1,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,5,2,1,0,0,,60,2,0,,1,1,1,0,,2,2,2,1,1,2,3,0,2,0,1,2,1,1,1,19602,3,3,1,0,0,0,2
12B174,29,40289,4,1,0,1,39,220,1,58,2,3,1,1,1,2,2,2,1,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,0,,30,2,0,,2,2,1,0,,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,29745,1,3,1,0,0,0,2
12B174,29,40289,3,1,0,1,39,220,1,47,3,3,1,1,1,1,2,2,2,2,2,4,,2,2,2,1,1,2,,3,140,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,60,2,0,,2,2,2,0,,2,1,2,2,2,2,2,0,2,0,1,2,1,2,2,23030,1,1,1,2,0,0,1
11A191,29,40312,4,1,0,1,39,220,1,45,3,3,1,1,1,1,2,1,2,2,2,3,,2,2,1,2,2,2,,2,0,2,1,2,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,1,3,,2,1,1,1,1,2,0,2,1,1,,0,0,0,0,0,,20,2,0,,2,4,2,0,,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,31025,1,2,1,2,0,2,1
11A191,29,40312,1,1,0,2,39,220,2,52,3,3,7,1,1,1,2,2,2,2,1,4,,2,2,2,2,1,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,30,2,0,,2,2,2,0,,2,2,2,2,2,2,2,0,2,0,1,2,2,1,1,17982,1,1,1,2,0,0,1
11A191,29,40312,2,1,0,1,39,220,1,59,3,4,1,1,1,2,2,1,2,1,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,4,3,,1,1,1,2,1,2,0,2,1,1,,0,0,0,1,3,,30,2,0,,3,3,1,0,,2,2,2,2,2,1,1,1,1,3,1,2,2,2,2,26714,1,3,1,0,0,2,1
11A191,29,40312,3,1,0,2,39,220,1,46,6,2,1,1,1,1,1,1,2,2,1,3,,2,2,1,2,2,2,,2,0,2,1,1,,2,3,,2,1,2,2,2,2,2,2,2,,2,0,2,1,2,,4,3,,2,1,1,2,1,2,0,2,1,2,,0,0,0,0,0,,30,2,0,,2,3,1,0,,2,2,2,2,2,2,2,0,2,0,1,2,1,1,1,51709,1,2,1,2,2,2,1
12A191,29,40347,4,1,0,1,39,220,2,23,3,3,1,1,2,2,1,2,1,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,5,4,,2,2,2,2,2,2,2,1,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,,5,2,1,0,0,,10,1,7,QUEHACERES,2,2,1,0,,2,2,2,2,2,1,2,0,1,2,1,1,1,2,2,14521,3,3,1,0,2,0,1
12A191,29,40347,2,1,0,3,39,220,2,71,3,3,7,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,,2,2,2,2,2,2,2,0,2,0,1,1,2,2,1,36622,4,4,2,0,0,0,2
12A191,29,40347,1,1,0,1,39,220,2,55,6,2,1,1,1,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,3,,2,2,2,2,2,2,2,0,2,0,1,2,1,1,1,30967,2,4,2,0,0,0,2
12A191,29,40347,3,1,0,1,39,220,2,48,2,2,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34122,0,0,0,0,0,0,0
11B175,29,40415,2,1,0,2,39,220,2,42,4,7,1,1,1,1,1,1,1,1,1,1,,2,1,2,2,2,2,,1,0,1,2,2,,1,1,,2,2,1,2,2,2,2,2,2,,2,0,2,1,2,,1,3,,2,1,1,1,2,2,0,2,1,1,,5,1,2,5,1,,30,2,0,,2,3,1,0,,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,11261,1,2,1,1,2,2,1
11B175,29,40415,3,1,0,3,39,220,1,53,6,2,1,1,1,1,1,1,1,2,2,4,,2,2,2,2,1,2,,3,1800,2,1,1,,10,4,,2,2,2,2,2,2,2,1,2,,2,0,2,1,1,,2,3,,1,1,1,1,1,2,0,2,1,1,,5,2,1,0,0,,20,2,0,,2,2,1,0,,2,2,2,2,1,1,1,1,2,0,1,1,1,1,1,19741,1,2,1,2,2,2,1
11B175,29,40415,4,1,0,4,39,220,2,29,4,7,1,1,1,1,1,1,2,1,2,3,,2,2,2,2,1,2,,3,200,1,1,1,,3,3,,2,1,2,2,2,2,1,2,2,,1,0,1,2,2,,7,3,,1,2,1,2,1,1,0,1,2,2,,0,0,0,1,3,,30,1,6,,2,3,1,0,,1,1,2,2,2,1,2,0,2,0,1,1,1,1,1,22404,1,2,1,3,1,1,1
12B175,29,40419,1,1,0,2,39,220,2,35,3,3,1,1,1,1,2,2,2,2,1,4,,2,2,2,2,1,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,20,2,0,,2,3,1,0,,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,24446,1,1,1,2,0,0,1
12B175,29,40419,2,1,0,1,39,220,1,69,3,2,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28397,0,0,0,0,0,0,0
12B175,29,40419,3,1,0,1,39,220,1,66,3,3,1,1,1,2,2,1,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,1,4,,1,1,2,1,1,3,20,2,1,1,,0,0,0,0,0,,30,2,0,,2,2,1,0,,2,2,2,2,2,2,2,0,1,1,1,2,1,2,2,18931,1,3,1,0,0,2,1
12B175,29,40419,4,1,0,3,39,220,1,20,3,4,1,1,2,2,2,2,2,1,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,4,,30,2,0,,1,3,1,0,,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,51943,3,3,1,0,0,0,2
12A192,30,41065,3,1,0,1,12,220,2,60,3,4,7,1,1,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,3,,2,2,2,2,1,2,2,0,1,1,1,1,1,1,1,11505,2,4,2,0,0,0,2
11B187,30,41119,3,1,0,3,12,220,1,26,3,4,1,1,1,1,1,2,2,1,3,2,,2,1,2,2,1,2,,3,1000,2,1,2,,2,2,,2,2,2,2,2,1,2,2,2,,2,0,2,1,2,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,2,,40,1,5,,3,4,1,0,,1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,18382,1,2,1,2,2,0,1
11B187,30,41119,1,1,0,1,12,220,1,71, ,0,8,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363,0,0,0,0,0,0,0
11B187,30,41119,4,1,0,2,12,220,2,68,3,3,7,1,1,1,2,1,2,2,3,4,,2,2,2,1,2,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,4,4,,1,2,2,2,1,2,0,2,1,1,,0,0,0,0,0,,60,2,0,,1,2,2,0,,2,1,2,2,1,1,1,1,1,4,1,3,1,1,3,11948,1,2,1,2,0,2,1
11B173,30,41126,4,1,0,1,12,220,1,70,1,3,8,1,1,1,2,1,2,2,4,4,,2,2,2,1,2,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,4,4,,2,1,2,2,1,3,50,2,1,1,,0,0,0,0,0,,50,2,0,,1,1,2,0,,2,2,2,2,1,1,1,2,1,5,1,1,1,1,1,12157,1,2,1,2,0,2,1
11B173,30,41126,3,1,0,2,12,220,2,43,5,7,7,1,1,1,2,2,2,1,2,3,,2,2,1,2,2,2,,2,0,1,2,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,4,,40,1,5,,3,3,1,0,,1,2,2,2,3,1,1,2,1,2,1,1,1,1,1,15698,1,2,1,1,0,0,1
11B173,30,41126,2,1,0,1,12,220,1,37,2,8,1,1,1,1,1,2,2,1,3,1,,2,1,2,2,2,2,,3,1200,2,1,1,,3,3,,2,2,2,1,2,1,2,2,2,,1,0,1,2,1,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,,120,2,0,,3,4,1,0,,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,6541,1,2,1,2,1,0,1
11B173,30,41126,1,1,0,2,12,220,2,47,5,7,1,1,1,1,2,2,2,1,6,3,,2,2,2,1,2,2,,3,1800,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,3,,60,2,0,,3,4,1,0,,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,10634,1,2,1,2,0,0,1
13A192,30,41129,1,1,0,1,12,220,2,32,4,7,1,1,1,1,1,2,2,1,3,4,,2,2,1,2,2,2,,3,400,2,1,1,,1,4,,2,1,2,2,2,2,2,2,2,,3,50,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,4,,60,2,0,,4,4,2,0,,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,8736,1,2,1,2,2,0,1
13A192,30,41129,3,1,0,1,12,220,2,52,6,2,7,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,17847,4,4,2,0,0,0,2
13A192,30,41129,2,1,0,2,12,220,2,45,4,7,1,1,1,1,1,2,2,1,2,2,,2,2,1,2,2,2,,3,500,2,1,1,,3,3,,2,2,2,1,2,2,2,2,2,,3,200,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,1,,30,2,0,,2,3,1,0,,1,2,1,1,2,1,1,2,1,1,1,2,2,2,2,17847,1,2,1,2,2,0,1
13A192,30,41129,4,1,0,1,12,220,2,54,4,4,1,1,1,1,2,1,2,1,2,4,,2,2,1,2,2,2,,2,0,1,2,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,4,3,,1,1,1,2,1,2,0,2,1,2,,0,0,0,1,3,,45,2,0,,2,3,2,0,,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,26770,1,2,1,1,0,2,1
12B176,30,41133,1,1,0,1,12,220,1,73,2,7,7,1,1,1,2,1,2,2,3,4,,2,2,2,1,2,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,4,4,,1,2,1,2,1,2,0,2,1,1,,0,0,0,0,0,,60,2,0,,1,2,2,0,,1,2,2,2,1,1,1,2,1,4,1,3,1,1,1,6834,1,2,1,2,0,2,1
12B176,30,41133,2,1,0,3,12,220,2,41,4,7,1,1,1,1,1,1,2,1,2,4,,2,2,2,2,1,2,,3,1000,2,1,1,,2,4,,2,2,2,1,2,2,1,2,2,,2,0,2,1,1,,5,4,,1,1,1,1,1,3,40,2,1,1,,0,0,0,2,3,,120,1,5,,1,3,1,0,,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,23533,1,2,1,2,2,2,1
13B176,30,41134,1,1,0,3,12,220,1,19,2,4,6,1,1,1,2,2,2,1,3,2,,2,1,2,2,2,2,,3,1500,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,2,,60,1,5,,3,3,1,0,,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,28288,1,2,1,2,0,0,1
13B176,30,41134,3,1,0,1,12,220,2,48,6,2,1,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,,2,2,2,2,2,2,2,0,2,0,2,0,0,0,0,15031,4,4,2,0,0,0,2
13B176,30,41134,4,1,0,1,12,220,1,40,5,2,1,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,3,,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,27735,4,4,2,0,0,0,2
13B176,30,41134,2,1,0,2,12,220,2,53,4,2,1,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,3,,2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,22546,4,4,2,0,0,0,2
12B187,30,41150,2,1,0,1,12,220,2,47,3,3,1,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,3,,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,19052,4,4,2,0,0,0,2
12B187,30,41150,3,1,0,2,12,220,2,28,3,4,1,1,1,1,1,1,1,1,8,4,,2,2,2,1,2,2,,1,0,1,2,1,,5,4,,1,2,2,2,2,1,2,2,2,,3,100,2,1,2,,3,4,,1,1,1,1,1,2,0,2,1,2,,2,1,2,2,4,,60,2,0,,2,3,1,0,,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,18653,1,2,1,1,2,2,1
12B187,30,41150,1,1,0,1,12,220,1,45,3,4,1,1,1,1,2,1,2,1,3,2,,2,2,1,1,2,2,,1,0,1,2,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,5,3,,1,1,1,2,2,1,0,1,2,1,,0,0,0,1,2,,480,2,0,,2,3,1,0,,2,2,2,2,2,2,2,0,1,1,1,2,2,1,2,14609,1,2,1,1,0,1,1
12B187,30,41150,4,1,0,2,12,220,2,56,1,2,7,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23054,0,0,0,0,0,0,0
12B173,30,41159,3,1,0,1,12,220,1,81, ,0,8,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,5,,2,2,2,2,2,2,2,0,1,1,2,0,0,0,0,13372,4,4,2,0,0,0,2
12B173,30,41159,4,1,0,3,12,220,1,28,3,7,4,1,1,1,1,1,2,2,3,1,,2,2,1,2,2,2,,1,0,1,2,1,,4,3,,2,1,2,2,2,2,2,2,2,,3,150,2,1,1,,2,4,,1,2,1,1,1,3,25,2,1,2,,0,0,0,0,0,,30,2,0,,2,3,1,0,,1,2,2,1,1,1,1,1,1,4,1,1,1,1,1,19316,1,2,1,1,2,2,1
12B173,30,41159,2,1,1,1,12,220,1,59,3,3,1,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,3,,2,2,2,2,1,1,1,1,2,0,1,1,2,2,2,5792,4,4,2,0,0,0,2
12B173,30,41159,1,1,0,2,12,220,1,36,4,7,1,1,1,1,2,2,2,1,2,4,,2,2,2,1,2,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,4,,30,2,0,,2,3,2,0,,1,2,2,2,1,1,1,2,1,3,1,1,1,1,3,14389,1,2,1,2,0,0,1
13B174,30,41226,1,1,0,2,12,220,1,47,6,2,1,1,1,1,1,1,1,2,6,4,,2,2,2,1,2,2,,2,0,2,1,1,,2,4,,2,2,2,2,1,2,1,2,2,,2,0,2,1,1,,3,3,,1,1,1,1,1,2,0,2,1,1,,2,2,1,0,0,,30,2,0,,1,2,2,0,,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,15271,1,2,1,2,2,2,1
13B174,30,41226,2,1,0,3,12,220,1,52,3,3,1,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,22906,4,4,2,0,0,0,2
13B174,30,41226,4,1,0,1,12,220,1,32,3,3,1,1,2,2,2,2,2,2,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,14615,4,4,2,0,0,0,2
13B174,30,41226,3,1,0,1,12,220,2,60, ,0,7,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049,0,0,0,0,0,0,0
12B174,30,41258,2,1,0,1,12,220,1,54,3,4,1,1,1,1,2,2,2,1,1,4,,2,2,2,2,1,2,,2,0,2,1,1,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,2,,60,2,0,,2,3,1,0,,1,2,2,2,1,1,2,0,1,2,1,1,1,1,1,15545,1,2,1,2,0,0,1
