cd,periodo,folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p5_6esp,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p6_6esp,p7,p7_3,p8_1,p8_2,p9,p9_5esp,p10,p11,p11_6esp,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_9esp,p13,p13_3,p14_1,p14_2,p15,p15_5esp,p16,p17,p17_6esp,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p21_5esp,p22,p23_1,p23_2,p24,p25,p25_6esp,p26,p27,p28,p28_7esp,p29,p30,p31,p32,p32_6esp,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_formato,r_formato,p_formato,persleclrp,edad,sexo,anio,nivel,cond_activ
01,0219,13B167,09,40002,1,1,0,02,1,1,1,2,2,2,1,2,2, ,2,2,2,1,1,2, ,1,0,1,2,5,CASA Y ESCUELA,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,2, ,60,1,5, ,2,3,2,0, ,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,19481,1,2,1,1, , ,1,25,1,4,7,06
01,0219,13B167,09,40002,2,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,3,0,3,0,1,1,1,1,1,8028,4,4,2, , , ,2,48,2,4,7,01
01,0219,13B167,09,40002,4,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,5, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,19459,4,4,2, , , ,2,72,1,2,8,08
01,0219,13B167,09,40002,3,1,0,04,1,1,1,2,2,2,1,3,2, ,1,2,2,2,1,2, ,1,0,1,2,3, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,2, ,120,1,7,HACER APUNTES,2,3,2,0, ,1,1,1,1,1,1,2,0,1,2,1,1,1,1,1,48702,1,2,1,1, , ,1,25,1,3,3,06
01,0219,11B167,09,40003,4,1,0,01,1,2,2,2,1,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,4,3, ,1,1,1,2,1,3,40,2,1,2, ,0,0,0,2,3, ,15,1,6, ,2,2,2,0, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,14672,3,3,1, , ,2,1,33,1,3,3,01
01,0219,11B167,09,40003,3,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,1, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,6775,4,4,2, , , ,2,80,2,6,2,08
01,0219,11B167,09,40003,1,1,0,01,1,2,2,1,1,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,1,3, ,2,1,2,2,2,2,2,2,2, ,2,0,2,1,1, ,4,3, ,1,1,1,2,1,3,40,2,1,1, ,0,0,0,2,3, ,20,2,0, ,3,2,2,0, ,2,2,2,1,2,2,2,0,2,0,1,1,1,1,1,6665,3,3,1, ,2,2,1,42,1,5,7,01
01,0219,11B167,09,40003,2,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,12143,4,4,2, , , ,2,38,2,3,3,01
01,0219,12B167,09,40005,4,1,0,01,1,1,1,1,1,2,2,1,4, ,2,2,2,1,2,2, ,2,0,2,1,1, ,5,4, ,2,2,1,2,2,2,2,1,2, ,2,0,2,1,1, ,2,4, ,2,2,1,2,1,2,0,2,1,1, ,0,0,0,0,0, ,30,2,0, ,2,4,2,0, ,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,25565,1,2,1,2,2,2,1,32,2,3,3,01
01,0219,12B167,09,40005,1,1,0,02,1,2,2,1,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,4,4, ,2,2,2,2,2,2,2,1,2, ,2,0,2,1,1, ,2,4, ,2,2,2,2,1,2,0,2,1,1, ,0,0,0,0,0, ,20,2,0, ,2,3,2,0, ,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,36626,3,3,1, ,2,2,1,46,2,3,3,01
01,0219,12B167,09,40005,3,1,0,01,1,2,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,3,4, ,1,1,2,2,1,2,0,2,1,4, ,0,0,0,0,0, ,15,2,0, ,3,3,2,0, ,2,2,2,2,2,1,2,0,1,1,1,2,2,2,2,34435,3,3,1, , ,2,1,46,1,5,2,01
01,0219,12B167,09,40006,2,1,0,01,1,1,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,4,4, ,2,2,1,1,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,20,2,0, ,2,3,2,0, ,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,21368,1,3,1, ,2, ,1,66,2,4,7,07
01,0219,12B167,09,40006,3,1,1,01,1,1,1,2,1,2,2,4,3, ,2,1,2,1,1,2, ,3,1200,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,5,4, ,1,1,1,1,1,3,100,2,1,1, ,0,0,0,0,0, ,90,2,0, ,4,4,2,0, ,1,2,2,1,2,1,2,0,1,5,1,1,1,1,1,7470,1,2,1,2, ,2,1,53,1,5,7,01
01,0219,12B167,09,40006,4,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,1, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,14246,4,4,2, , , ,2,81,2,3,6,07
01,0219,12B167,09,40102,4,1,0,01,1,1,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,3,4, ,1,1,2,2,1,3,10,2,1,1, ,0,0,0,0,0, ,30,2,0, ,2,3,2,0, ,2,2,2,2,2,2,2,0,3,0,1,1,2,2,2,7472,1,3,1, , ,2,1,70,1,4,7,08
01,0219,12B167,09,40102,2,1,0,01,1,1,1,2,2,2,1,4,2, ,2,1,2,2,2,2, ,3,1200,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,2, ,120,1,6, ,4,3,1,0, ,1,2,2,1,1,1,1,3,1,4,1,1,1,1,1,13591,1,2,1,2, , ,1,42,1,4,7,01
01,0219,12B167,09,40102,1,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,1, ,2,2,2,2,2,2,2,0,3,0,1,1,3,3,3,10760,4,4,2, , , ,2,55,2,3,6,07
01,0219,12B167,09,40102,3,1,0,02,1,1,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,3,0,1,1,1,1,1,16139,2,4,2, , , ,2,58,2,1,6,01
01,0219,12A172,09,40112,2,1,0,02,1,1,1,2,2,2,2,3,4, ,2,2,2,1,2,2, ,3,1000,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,120,2,0, ,2,3,1,0, ,2,2,2,2,2,1,2,0,1,1,1,2,1,2,1,5701,1,1,1,2, , ,1,45,2,4,7,01
01,0219,12A172,09,40112,1,1,0,02,1,1,1,1,1,2,1,6,3, ,2,1,2,1,2,2, ,3,1200,2,1,1, ,2,4, ,2,2,2,2,2,1,2,2,2, ,3,40,2,1,1, ,1,3, ,1,2,1,1,1,3,16,2,1,1, ,0,0,0,5,4, ,40,2,0, ,3,4,1,0, ,2,2,2,1,1,2,2,0,1,1,1,2,1,2,2,17173,1,2,1,2,2,2,1,40,2,4,7,07
01,0219,12A172,09,40112,3,1,0,01,1,1,1,1,1,2,1,7,4, ,2,1,2,1,2,2, ,2,0,2,1,4, ,4,4, ,2,1,2,1,2,2,2,2,2, ,2,0,2,1,1, ,2,4, ,1,1,2,1,1,3,50,2,1,5,PARQUES Y JARDINES,0,0,0,1,1, ,60,2,0, ,4,4,1,0, ,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,20097,1,2,1,2,2,2,1,49,1,4,7,01
01,0219,12A172,09,40112,4,1,0,02,1,1,1,1,2,2,1,2,3, ,2,1,2,2,2,2, ,1,0,1,2,1, ,4,3, ,2,2,2,2,2,1,2,2,2, ,1,0,1,2,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,3, ,40,2,0, ,3,4,1,0, ,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,11400,1,2,1,1,1, ,1,46,2,2,8,01
01,0219,12A172,09,40114,2,1,0,01,1,2,2,1,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,4,4, ,1,2,2,1,2,2,1,2,2, ,2,0,2,1,1, ,6,4, ,1,1,1,1,1,3,60,2,1,1, ,0,0,0,0,0, ,20,2,0, ,2,3,2,0, ,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,7405,3,3,1, ,2,2,1,63,1,3,3,01
01,0219,12A172,09,40114,1,1,0,01,1,1,1,2,1,2,1,2,4, ,2,2,2,1,2,2, ,3,900,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,2,4, ,1,2,2,1,2,1,0,1,2,2, ,0,0,0,1,4, ,60,2,0, ,3,4,1,0, ,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,7268,1,2,1,2, ,1,1,41,2,2,7,01
01,0219,12A172,09,40114,3,1,0,02,1,2,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,3,4, ,2,2,1,2,1,2,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,30,2,0, ,1,2,2,0, ,2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,12632,3,3,1, ,2, ,1,56,2,3,3,07
01,0219,12A172,09,40114,4,1,0,02,1,1,1,1,1,2,1,3,3, ,2,2,2,1,2,2, ,3,280,2,1,1, ,2,4, ,2,2,2,2,2,2,2,1,2, ,3,80,2,1,1, ,1,3, ,1,2,1,2,1,1,0,1,2,1, ,0,0,0,1,1, ,60,2,0, ,2,3,1,0, ,1,2,2,1,2,2,2,0,1,1,1,1,1,1,1,16840,1,2,1,2,2,1,1,29,2,3,7,01
01,0219,11B167,09,40150,1,1,0,02,1,1,2,1,1,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,3,3, ,2,1,2,2,2,2,2,2,2, ,3,150,2,1,2, ,3,3, ,1,1,1,1,1,3,30,2,1,2, ,0,0,0,1,4, ,35,2,0, ,3,3,2,0, ,1,1,2,2,2,1,2,0,1,1,1,2,1,1,1,25619,1,3,1, ,2,2,1,38,1,6,2,01
01,0219,11B167,09,40150,2,1,0,03,1,1,1,1,1,2,2,2,2, ,2,1,2,2,2,2, ,3,380,2,1,1, ,3,3, ,2,1,2,1,2,2,2,2,2, ,3,250,2,1,4, ,7,3, ,1,1,1,1,1,3,35,2,1,1, ,0,0,0,0,0, ,45,1,3, ,3,3,1,0, ,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,28203,1,2,1,2,2,2,1,25,1,3,4,06
01,0219,11B167,09,40150,3,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,15853,4,4,2, , , ,2,64,1,4,7,01
01,0219,11B167,09,40150,4,1,1,01,1,2,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,1,4, ,2,2,2,2,1,2,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,30,2,0, ,2,3,2,0, ,1,2,2,2,2,1,2,0,1,1,1,2,2,2,2,13523,3,3,1, ,2, ,1,64,2,6,2,07
01,0219,11B176,09,40154,1,1,0,01,1,1,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,5,4, ,1,1,1,1,1,2,0,2,1,1, ,0,0,0,0,0, ,35,2,0, ,2,3,2,0, ,2,2,2,2,2,2,2,0,2,0,1,2,1,2,1,15117,1,3,1, , ,2,1,60,1,3,3,09
01,0219,11B176,09,40154,2,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,1, ,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,22165,4,4,2, , , ,2,45,2,3,3,01
01,0219,11B176,09,40154,3,1,0,02,1,1,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,5,4, ,1,1,1,1,1,2,0,2,1,2, ,0,0,0,0,0, ,20,2,0, ,2,3,2,0, ,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,26048,1,3,1, , ,2,1,48,1,3,4,01
01,0219,11B176,09,40154,4,1,0,01,1,1,1,1,1,2,2,5,1, ,2,1,2,1,1,2, ,3,1500,2,1,1, ,4,3, ,2,1,2,2,2,1,1,2,2, ,3,200,2,1,2, ,4,3, ,1,1,1,1,2,2,0,2,1,1, ,0,0,0,0,0, ,90,2,0, ,4,4,1,0, ,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,14839,1,2,1,2,2,2,1,43,2,5,7,01
01,0219,12B167,09,40156,3,1,0,02,1,1,1,1,1,2,1,1,4, ,2,1,2,2,2,2, ,2,0,2,1,1, ,1,3, ,2,2,2,2,2,1,2,2,2, ,3,50,2,1,1, ,2,4, ,1,1,1,2,1,2,0,2,1,1, ,0,0,0,1,3, ,30,2,0, ,3,3,2,0, ,1,2,2,1,1,1,2,0,1,2,1,1,1,1,1,15366,1,2,1,2,2,2,1,35,1,4,7,01
01,0219,12B167,09,40156,2,1,0,04,1,1,1,1,1,2,1,1,3, ,2,2,2,1,2,2, ,3,300,2,1,1, ,2,3, ,2,2,2,2,2,1,2,2,2, ,2,0,2,1,1, ,2,4, ,1,1,1,2,1,3,25,2,1,1, ,0,0,0,1,4, ,30,1,5, ,3,3,1,0, ,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,45942,1,2,1,2,2,2,1,24,1,3,7,01
01,0219,12B167,09,40156,1,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,5, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,15621,4,4,2, , , ,2,71,2,5,2,01
01,0219,12B167,09,40156,4,1,0,01,1,2,2,1,1,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,2,4, ,2,2,2,2,2,1,2,2,2, ,3,100,2,1,1, ,3,3, ,1,1,1,2,1,3,45,2,1,1, ,0,0,0,1,4, ,30,2,0, ,3,3,1,0, ,2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,8457,3,3,1, ,2,2,1,33,1,4,7,01
01,0219,11A172,09,40162,2,1,1,03,1,1,1,1,2,2,1,2,4, ,2,2,2,1,2,2, ,2,0,2,1,1, ,3,4, ,2,2,1,1,2,2,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,4, ,120,2,0, ,2,3,1,0, ,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,28826,1,2,1,2,2, ,1,27,1,3,3,01
01,0219,11A172,09,40162,3,1,1,01,1,2,2,1,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,5,4, ,2,2,2,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,4, ,30,2,0, ,2,1,2,0, ,2,2,2,2,1,1,2,0,1,1,1,2,2,2,1,37225,3,3,1, ,2, ,1,46,1,3,3,01
01,0219,11A172,09,40162,4,1,0,03,1,1,1,2,1,2,2,1,4, ,2,2,1,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,3,4, ,1,1,1,1,1,3,10,2,1,1, ,0,0,0,0,0, ,120,2,0, ,2,3,2,0, ,2,1,2,2,2,2,2,0,1,1,1,2,1,1,1,28794,1,2,1,2, ,2,1,95,1,3,2,07
01,0219,11A172,09,40162,1,1,0,02,1,1,1,1,2,2,1,2,3, ,2,2,2,1,2,2, ,2,0,2,1,2, ,5,4, ,2,2,1,2,2,2,2,1,2, ,2,0,2,1,2, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,4, ,45,2,0, ,3,3,1,0, ,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,15905,1,2,1,2,2, ,1,44,2,3,6,01
01,0219,11A172,09,40168,2,1,0,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,1, ,2,2,2,2,2,2,2,0,1,1,1,2,1,2,1,19122,4,4,2, , , ,2,31,1,3,6,01
01,0219,11A172,09,40168,3,1,0,03,1,1,2,1,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,4,4, ,2,2,2,1,1,2,2,1,2, ,2,0,2,1,4, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,4, ,50,2,0, ,3,3,1,0, ,1,2,1,2,1,2,2,0,1,1,1,1,1,1,1,45833,1,3,1, ,2, ,1,25,2,3,4,01
01,0219,11A172,09,40168,4,1,0,03,1,1,2,1,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,2,4, ,2,2,2,1,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,2,4, ,25,2,0, ,3,3,2,0, ,1,2,2,2,1,2,2,0,1,1,1,2,1,1,1,37989,1,3,1, ,2, ,1,24,2,3,3,07
01,0219,11A172,09,40168,1,1,0,04,1,1,2,2,2,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,4, ,50,1,5, ,2,3,2,0, ,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,37989,1,3,1, , , ,2,22,2,1,4,07
01,0219,11B173,09,40191,1,1,0,03,1,1,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,4,4, ,1,1,2,2,1,2,0,2,1,1, ,0,0,0,0,0, ,30,2,0, ,3,3,2,0, ,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,22103,1,3,1, , ,2,1,29,1,2,3,01
01,0219,11B173,09,40191,2,1,0,02,1,2,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,4,4, ,2,2,1,2,2,2,2,2,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,30,2,0, ,3,3,2,0, ,2,2,2,2,2,2,2,0,1,1,1,1,1,2,2,12195,3,3,1, ,2, ,1,35,2,3,3,07
01,0219,11B173,09,40191,4,1,0,01,1,2,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,4,4, ,1,1,1,1,1,2,0,2,1,2, ,0,0,0,0,0, ,20,2,0, ,4,3,2,0, ,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,7367,3,3,1, , ,2,1,32,1,1,3,01
01,0219,11B173,09,40191,3,1,0,03,2,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21190, , , , , , , ,34,2, ,0,07
01,0219,12B173,09,40192,3,1,0,02,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,3, ,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,12912,4,4,2, , , ,2,57,2,3,4,07
01,0219,12B173,09,40192,2,1,0,01,1,1,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,5,3, ,1,1,1,1,1,3,90,2,1,1, ,0,0,0,0,0, ,40,2,0, ,3,4,2,0, ,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,17389,1,3,1, , ,2,1,45,1,3,4,01
01,0219,12B173,09,40192,1,1,0,05,1,1,2,1,1,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,2,3, ,1,2,2,2,2,2,1,2,2, ,1,0,1,2,1, ,5,3, ,1,1,1,1,1,3,60,2,1,1, ,0,0,0,3,4, ,60,1,5, ,4,4,2,0, ,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,44884,1,3,1, ,1,2,1,29,1,2,5,01
01,0219,12B173,09,40192,4,1,1,01,1,2,2,2,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0,0, ,0,0,0,1, ,2,2,2,2,2,2,2,0,1,1,1,2,1,2,2,7398,4,4,2, , , ,2,54,2,3,4,01
01,0219,13B173,09,40193,2,1,0,01,1,2,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,4,4, ,1,1,1,2,1,2,0,2,1,2, ,0,0,0,0,0, ,15,2,0, ,3,3,2,0, ,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,16953,3,3,1, , ,2,1,37,1,3,4,01
01,0219,13B173,09,40193,3,1,0,01,1,2,2,1,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,6,4, ,2,2,1,2,1,2,2,1,2, ,2,0,2,1,1, ,2,4, ,2,2,2,2,1,2,0,2,1,1, ,0,0,0,0,0, ,30,2,0, ,2,2,2,0, ,2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,6711,3,3,1, ,2,2,1,63,2,3,6,08
01,0219,11B173,09,40194,1,1,0,01,1,1,1,1,2,2,2,2,3, ,2,2,2,1,2,2, ,3,500,2,1,1, ,10,4, ,2,2,2,2,2,2,1,2,2, ,1,0,1,2,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,60,1,3, ,2,4,1,0, ,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,16070,1,2,1,2,1, ,1,49,1,3,6,01
01,0219,11B173,09,40194,2,1,0,02,1,1,2,2,1,2,1,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,4,3, ,1,1,1,2,1,3,50,2,1,2, ,0,0,0,1,4, ,30,2,0, ,3,3,2,0, ,2,2,2,2,1,2,2,0,1,2,1,1,1,1,2,16592,1,3,1, , ,2,1,28,1,4,7,01
01,0219,11B173,09,40194,4,1,0,01,1,1,1,1,1,2,1,35,1, ,1,1,2,2,2,2, ,3,6000,1,1,2, ,4,3, ,2,2,2,2,2,1,1,2,2, ,3,100,2,1,2, ,4,3, ,1,1,2,2,1,2,0,2,1,1, ,0,0,0,2,1, ,120,2,0, ,3,4,1,0, ,1,2,1,1,1,2,2,0,1,1,1,1,1,1,2,32141,1,2,1,3,2,2,1,53,1,2,8,01
01,0219,11B173,09,40194,3,1,0,02,1,2,2,2,1,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,3,4, ,2,2,1,2,1,2,0,2,1,1, ,0,0,0,0,0, ,10,2,0, ,2,1,2,0, ,2,2,2,2,2,2,2,0,2,0,1,2,2,1,1,13732,3,3,1, , ,2,1,40,2,3,3,01
01,0219,12B173,09,40195,2,1,0,02,1,2,2,1,2,2,2,0,0, ,0,0,0,0,0,0, ,0,0,0,0,0, ,2,4, ,2,2,2,2,2,2,2,1,2, ,2,0,2,1,1, ,0,0, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0, ,15,2,0, ,1,2,2,0, ,1,2,2,2,1,2,2,0,1,1,1,1,1,1,1,16222,3,3,1, ,2, ,1,44,2,3,4,07
