folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_el,cd,periodo,sexo,edad,nivel,anio,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p5_6esp,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p6_6esp,p7,p7_3,p8_1,p8_2,p9,p9_5esp,p10,p11,p11_6esp,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_9esp,p13,p13_3,p14_1,p14_2,p15,p15_5esp,p16,p17,p17_6esp,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p21_5esp,p22,p23_1,p23_2,p24,p25,p25_6esp,p26,p27,p28,p28_7esp,p29,p30,p31,p32,p32_6esp,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl
"12A208","09","40310","2","1","0","01","01","0223","2","81","06","3","08",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,5,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,14557,"4","4","2","0","0","0","2"
"12A208","09","40310","3","1","0","04","01","0223","2","32","07","5","01",1,1,1,2,1,2,2,7,2,"",2,1,2,2,1,2,"",3,700,2,1,2,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,1,"",1,1,1,1,1,1,0,1,2,2,"",0,0,0,0,0,"",30,2,0,"",3,3,2,0,"",1,2,2,2,1,1,1,1,1,5,1,1,1,1,1,33724,"1","2","1","2","0","1","1"
"13B214","09","40350","1","1","0","02","01","0223","2","59","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,1,1,2,0,1,2,1,1,1,1,2,13679,"4","4","2","0","0","0","2"
"13B214","09","40350","2","1","0","01","01","0223","1","40","08","2","01",1,1,1,2,1,2,2,1,3,"",2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",5,3,"",1,1,1,1,1,2,0,2,1,2,"",0,0,0,0,0,"",30,2,0,"",4,3,2,0,"",2,2,2,2,1,1,2,0,1,3,1,1,1,1,1,19072,"1","2","1","2","0","2","1"
"13B214","09","40350","4","1","0","01","01","0223","2","34","08","1","01",1,1,1,1,2,2,2,2,3,"",2,2,2,1,2,2,"",2,0,2,1,1,"",4,4,"",2,2,2,2,2,2,1,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",35,2,0,"",4,3,2,0,"",2,2,2,2,1,1,2,0,1,4,1,1,1,1,1,8109,"1","2","1","2","2","0","1"
"11A208","09","40354","3","1","0","01","01","0223","2","58","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,1,1,2,0,1,2,1,1,1,1,1,21641,"4","4","2","0","0","0","2"
"11A208","09","40354","4","1","0","03","01","0223","2","37","04","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",20,2,0,"",3,3,2,0,"",2,2,2,2,1,1,1,2,3,0,1,2,2,2,2,23636,"3","3","1","0","0","0","2"
"11A208","09","40354","1","1","0","01","01","0223","1","60","03","1","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",15,2,0,"",2,4,2,0,"",2,2,2,2,2,2,2,0,1,2,1,1,1,1,1,24306,"3","3","1","0","0","0","2"
"11A208","09","40354","2","1","0","03","01","0223","2","25","07","4","01",1,1,2,2,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,3,"",1,2,2,2,1,1,0,1,2,1,"",0,0,0,1,3,"",30,2,0,"",2,3,2,0,"",2,1,2,2,2,2,2,0,2,0,1,2,2,2,2,25658,"1","3","1","0","0","1","1"
"12B214","09","40395","2","1","0","01","01","0223","1","83","07","4","08",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,5,"",2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,10107,"4","4","2","0","0","0","2"
"12B214","09","40395","3","1","0","01","01","0223","2","65","03","3","01",1,2,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",4,4,"",2,2,2,2,2,2,2,1,2,"",2,0,2,1,2,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",15,2,0,"",2,2,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,9973,"3","3","1","0","2","0","1"
"12B214","09","40395","4","1","0","01","01","0223","2","59","07","4","07",1,2,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,3,"",2,2,2,2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",20,2,0,"",2,2,2,0,"",2,2,2,2,1,2,2,0,1,2,1,1,1,1,1,23382,"3","3","1","0","2","0","1"
"12A208","09","40404","1","1","1","01","01","0223","2","56","04","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",25,2,0,"",3,2,2,0,"",2,2,2,2,1,1,2,0,1,5,1,2,2,2,2,21552,"3","3","1","0","0","0","2"
"12A208","09","40404","3","1","0","03","01","0223","2","27","07","4","05",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",15,1,5,"",3,3,2,0,"",2,2,2,2,1,1,1,1,1,6,1,1,1,1,1,25553,"3","3","1","0","0","0","2"
"12A208","09","40404","2","1","0","01","01","0223","2","69","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,3,0,1,3,3,3,3,18384,"4","4","2","0","0","0","2"
"11A208","09","40410","4","1","0","01","01","0223","1","48","07","5","01",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,2,2,2,1,1,2,2,"",3,100,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",60,2,0,"",3,4,2,0,"",1,2,2,2,2,2,2,0,2,0,1,2,1,1,1,37900,"1","3","1","0","2","0","1"
"11A208","09","40410","2","1","0","01","01","0223","1","62","03","3","01",1,1,1,2,1,2,2,3,4,"",1,2,2,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",7,3,"",1,1,1,1,1,3,140,2,1,1,"",0,0,0,0,0,"",30,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,7787,"1","2","1","2","0","2","1"
"11A208","09","40410","3","1","0","02","01","0223","2","37","07","2","07",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",4,4,"",2,2,2,2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",25,2,0,"",2,3,2,0,"",2,2,2,2,1,1,2,0,1,2,1,1,1,1,1,15145,"1","3","1","0","2","0","1"
"11A208","09","40410","1","1","0","04","01","0223","2","22","03","3","07",1,1,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",4,4,"",2,2,1,2,2,2,2,1,2,"",3,120,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,3,4,"",45,2,0,"",2,3,2,0,"",1,2,2,2,1,1,2,0,1,1,1,1,1,3,3,40069,"1","3","1","0","2","0","1"
"11B215","09","40443","2","1","0","01","01","0223","2","50","04","2","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,27685,"4","4","2","0","0","0","2"
"11B215","09","40443","3","1","0","02","01","0223","2","24","02","6","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,1,1,1,2,1,3,1,1,1,1,1,14204,"4","4","2","0","0","0","2"
"11B215","09","40443","4","1","0","01","01","0223","2","58","02","3","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",3,4,"",1,1,1,1,1,3,30,2,1,2,"",0,0,0,0,0,"",15,2,0,"",2,3,2,0,"",2,2,2,2,1,1,2,0,1,2,1,1,1,1,1,9831,"3","3","1","0","0","2","1"
"11B215","09","40443","1","1","0","01","01","0223","2","69","06","2","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,2,2,0,1,1,1,1,3,1,2,12578,"4","4","2","0","0","0","2"
"11B215","09","40450","4","1","0","04","01","0223","2","27","03","3","07",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,2,2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",20,2,0,"",3,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,1,2,1,38282,"1","3","1","0","2","0","1"
"11B215","09","40450","3","1","0","01","01","0223","1","42","04","1","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",3,4,"",1,1,1,1,1,3,65,2,1,1,"",0,0,0,0,0,"",25,2,0,"",3,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,1,56270,"1","3","1","0","0","2","1"
"11B215","09","40450","2","1","0","04","01","0223","1","54","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,44127,"4","4","2","0","0","0","2"
"11B215","09","40450","1","1","0","02","01","0223","2","41","03","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,1,2,2,2,0,2,0,1,2,2,2,1,17632,"4","4","2","0","0","0","2"
"11B201","09","40454","3","1","0","04","01","0223","2","50","03","2","01",1,1,1,1,2,2,2,2,3,"",2,2,2,1,2,2,"",2,0,2,1,1,"",3,4,"",2,2,1,1,2,2,2,2,2,"",3,90,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",60,2,0,"",3,4,2,0,"",1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,34038,"1","2","1","2","2","0","1"
"11B201","09","40454","4","1","0","01","01","0223","1","41","07","4","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",5,4,"",1,1,1,1,1,3,120,2,1,1,"",0,0,0,0,0,"",60,1,3,"",4,4,2,0,"",2,2,2,2,1,1,1,2,1,4,1,1,1,1,1,8425,"1","3","1","0","0","2","1"
"11B201","09","40454","2","1","0","03","01","0223","1","51","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,24778,"4","4","2","0","0","0","2"
"11B201","09","40454","1","1","0","01","01","0223","2","29","04","3","07",1,1,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",3,4,"",2,2,2,2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,3,"",25,2,0,"",2,3,2,0,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,7165,"1","3","1","0","2","0","1"
"11B201","09","40504","1","1","0","02","01","0223","2","59","00"," ","08",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",3,4,"",2,2,1,2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",40,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,15117,"1","3","1","0","2","0","1"
"11B201","09","40504","4","1","0","01","01","0223","1","30","03","3","01",1,1,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",1,2,2,2,2,2,2,2,2,"",3,80,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",40,1,5,"",4,4,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,1,2,1,10199,"1","3","1","0","1","0","1"
"11B201","09","40504","2","1","0","01","01","0223","2","37","03","3","01",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",3,4,"",2,2,2,2,2,2,2,1,2,"",3,50,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",20,2,0,"",4,4,2,0,"",1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,16511,"1","3","1","0","2","0","1"
"11B201","09","40504","3","1","0","01","01","0223","1","65","03","2","01",1,1,2,1,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,1,2,2,2,1,2,2,"",2,0,2,1,1,"",6,3,"",1,1,1,1,1,3,120,2,1,1,"",0,0,0,0,0,"",60,1,3,"",2,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,1,19602,"1","3","1","0","2","2","1"
"13B201","09","40510","2","1","0","01","01","0223","2","65","08","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,10420,"4","4","2","0","0","0","2"
"13B201","09","40510","1","1","1","02","01","0223","2","61","07","4","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,32576,"4","4","2","0","0","0","2"
"13B215","09","40543","3","1","0","01","01","0223","1","58","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,9563,"4","4","2","0","0","0","2"
"13B215","09","40543","2","1","0","02","01","0223","1","50","03","3","02",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,46545,"4","4","2","0","0","0","2"
"13B215","09","40543","4","1","0","02","01","0223","2","59","06","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,17029,"4","4","2","0","0","0","2"
"13B215","09","40543","1","1","0","01","01","0223","2","55","07","4","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,8514,"4","4","2","0","0","0","2"
"12B215","09","40545","4","1","0","03","01","0223","2","19","04","3","06",1,1,1,1,1,2,1,3,2,"",2,1,2,2,2,2,"",3,800,2,1,1,"",5,4,"",2,2,2,1,2,2,1,1,2,"",2,0,2,1,1,"",2,3,"",1,1,1,1,1,2,0,2,1,1,"",0,0,0,2,2,"",40,2,0,"",4,3,2,0,"",1,1,2,1,1,1,2,0,1,3,1,1,1,1,1,30348,"1","2","1","2","2","2","1"
"12B215","09","40545","3","1","0","02","01","0223","2","29","04","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,1,2,2,0,1,2,1,1,1,1,1,16603,"4","4","2","0","0","0","2"
"12B215","09","40545","2","1","0","01","01","0223","2","76","02","6","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,5,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,8958,"4","4","2","0","0","0","2"
"12B215","09","40545","1","1","0","01","01","0223","2","60","07","4","08",1,1,1,1,2,2,2,1,3,"",2,2,2,1,2,2,"",2,0,2,1,1,"",5,4,"",2,2,1,2,2,2,2,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",30,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,3,1,1,1,1,1,7001,"1","2","1","2","2","0","1"
"12B215","09","40549","4","1","0","01","01","0223","1","38","04","3","01",1,1,2,1,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",1,2,2,2,2,2,2,2,2,"",2,0,2,1,4,"",5,4,"",1,1,1,1,1,3,100,2,1,1,"",0,0,0,0,0,"",90,2,0,"",4,4,2,0,"",2,2,2,2,1,1,1,2,1,2,1,2,1,1,1,9671,"1","3","1","0","2","2","1"
"12B215","09","40549","3","1","0","01","01","0223","1","52","07","4","01",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",4,4,"",2,2,2,2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",25,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,37920,"1","3","1","0","2","0","1"
"12B215","09","40549","2","1","0","01","01","0223","2","69","02","6","01",1,1,1,1,2,2,2,3,3,"",2,2,2,1,1,2,"",2,0,2,1,1,"",3,4,"",2,2,2,2,2,2,1,1,2,"",3,100,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",60,2,0,"",4,4,2,0,"",1,2,2,2,2,1,1,2,1,3,1,2,1,2,2,8875,"1","2","1","2","2","0","1"
"12B215","09","40549","1","1","0","01","01","0223","1","71","04","3","08",1,1,1,2,1,2,2,2,3,"",2,2,2,1,2,2,"",3,600,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",7,4,"",1,1,1,1,1,3,140,2,1,1,"",0,0,0,0,0,"",60,2,0,"",3,4,2,0,"",1,2,2,2,2,2,2,0,1,3,1,2,2,2,2,35978,"1","2","1","2","0","2","1"
"11B215","09","40551","2","1","0","01","01","0223","2","75","02","6","01",2,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8202,"0","0","0","0","0","0","0"
"11B215","09","40551","4","1","0","01","01","0223","2","45","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,14442,"4","4","2","0","0","0","2"
"11B215","09","40551","1","1","0","01","01","0223","2","72","00"," ","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,5,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,16404,"4","4","2","0","0","0","2"
"12B201","09","40559","2","1","0","01","01","0223","1","61","07","4","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",1,1,1,1,1,3,10,2,1,2,"",0,0,0,0,0,"",30,1,6,"",3,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,19039,"1","3","1","0","0","2","1"
"12B201","09","40559","3","1","0","01","01","0223","2","67","09","2","01",1,1,1,2,1,2,2,7,1,"",2,2,2,1,1,2,"",3,600,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,1,"",1,1,1,1,1,3,7,2,1,1,"",0,0,0,0,0,"",120,2,0,"",3,3,1,0,"",1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,10844,"1","2","1","2","0","2","1"
"12B201","09","40559","1","1","0","02","01","0223","2","49","04","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,28641,"4","4","2","0","0","0","2"
"12B201","09","40559","4","1","0","03","01","0223","1","36","07","4","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,35450,"4","4","2","0","0","0","2"
"12B201","09","40561","2","1","0","01","01","0223","2","65","03","3","08",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,2,0,"",2,2,1,0,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,9377,"1","3","1","0","0","0","2"
"12B201","09","40561","3","1","0","03","01","0223","2","53","07","4","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,1,2,2,0,2,0,1,1,1,2,2,41277,"4","4","2","0","0","0","2"
"12B201","09","40561","4","1","0","01","01","0223","2","59","07","4","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,1,1,2,2,29314,"4","4","2","0","0","0","2"
"12B201","09","40561","1","1","0","02","01","0223","2","56","04","3","07",1,1,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,2,1,2,1,2,2,2,"",3,70,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,2,0,"",2,3,1,0,"",2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,14657,"1","3","1","0","2","0","1"
