folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_el,cd,periodo,sexo,edad,nivel,anio,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p5_6esp,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p6_6esp,p7,p7_3,p8_1,p8_2,p9,p9_5esp,p10,p11,p11_6esp,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_9esp,p13,p13_3,p14_1,p14_2,p15,p15_5esp,p16,p17,p17_6esp,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p21_5esp,p22,p23_1,p23_2,p24,p25,p25_6esp,p26,p27,p28,p28_7esp,p29,p30,p31,p32,p32_6esp,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl
"12A227","09","40045","3","1","0","02","01","0224","1","25","04","3","01",1,1,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",4,4,"",2,1,2,2,2,1,1,2,2,"",3,200,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",45,2,0,"",4,4,2,0,"",2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,16907,"1","3","1","0","2","0","1"
"11B221","09","40051","3","1","0","01","01","0224","2","31","04","3","01",1,2,1,2,1,2,2,1,2,"",2,2,2,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",1,2,2,2,1,3,5,2,1,1,"",0,0,0,0,0,"",30,2,0,"",4,4,2,0,"",1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,7678,"3","2","1","2","0","2","1"
"11B221","09","40051","4","1","0","01","01","0224","1","37","02","6","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,3,"",1,1,1,1,1,2,0,2,1,4,"",0,0,0,0,0,"",15,1,5,"",4,4,2,0,"",2,2,2,2,2,1,2,0,2,0,1,1,1,1,1,15357,"3","3","1","0","0","2","1"
"11B221","09","40051","2","1","0","01","01","0224","1","25","04","2","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",1,1,2,2,1,2,0,2,1,1,"",0,0,0,0,0,"",30,1,3,"",4,4,2,0,"",2,2,2,2,2,2,2,0,1,2,1,1,1,1,1,15357,"3","3","1","0","0","2","1"
"11B221","09","40051","1","1","0","02","01","0224","1","37","03","3","09",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,15357,"4","4","2","0","0","0","2"
"12B221","09","40052","3","1","0","02","01","0224","2","65","07","4","08",1,1,1,2,2,2,1,1,4,"",1,2,2,2,2,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",25,2,0,"",2,4,2,0,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,11300,"1","2","1","1","0","0","1"
"12B221","09","40052","4","1","0","03","01","0224","2","56","06","3","07",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",90,2,0,"",2,3,2,0,"",2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,22599,"1","3","1","0","0","0","2"
"12B221","09","40052","2","1","0","01","01","0224","2","70","06","3","08",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,1,2,2,2,2,1,2,"",2,0,2,1,4,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",15,2,0,"",2,3,2,0,"",2,2,2,2,1,1,2,0,1,1,1,1,2,2,2,5650,"1","3","1","0","2","0","1"
"12B221","09","40052","1","1","0","02","01","0224","2","57","06","3","07",1,1,1,2,2,2,1,3,4,"",2,1,2,1,1,2,"",3,950,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",30,2,0,"",3,3,1,0,"",2,2,2,1,1,1,1,1,1,5,1,1,1,1,1,22599,"1","2","1","2","0","0","1"
"12B221","09","40055","3","1","0","05","01","0224","1","20","07","3","01",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",4,4,"",2,2,2,2,2,1,1,2,2,"",2,0,2,1,4,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",25,1,5,"",3,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,34830,"1","3","1","0","2","0","1"
"12B221","09","40055","4","1","0","01","01","0224","1","41","03","3","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",6,3,"",1,1,1,1,1,2,0,2,1,1,"",0,0,0,0,0,"",30,2,0,"",3,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,2,1,1,6966,"1","3","1","0","0","2","1"
"12B221","09","40055","2","1","0","02","01","0224","1","35","07","2","01",1,1,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,2,2,2,1,1,2,2,"",3,120,2,1,2,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",35,2,0,"",2,3,2,0,"",1,2,2,2,2,2,2,0,2,0,1,1,2,1,1,13932,"1","3","1","0","2","0","1"
"12B221","09","40055","1","1","0","02","01","0224","2","38","03","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,2,2,1,1,20898,"4","4","2","0","0","0","2"
"12B221","09","40059","3","1","1","03","01","0224","1","48","04","3","01",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",20,1,3,"",2,3,1,0,"",2,2,2,2,2,1,2,0,1,1,1,2,1,2,2,22276,"1","3","1","0","0","0","2"
"12B221","09","40059","1","1","0","02","01","0224","2","53","04","3","01",1,1,1,2,2,2,1,2,3,"",2,1,2,2,2,2,"",3,100,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",60,2,0,"",2,3,2,0,"",2,2,2,1,2,1,2,0,1,2,1,1,1,1,1,22276,"1","2","1","2","0","0","1"
"12B213","09","40059","1","1","0","01","01","0224","1","40","07","4","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,15118,"4","4","2","0","0","0","2"
"12B213","09","40059","3","1","0","02","01","0224","2","64","04","3","07",1,1,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,30235,"2","4","2","0","0","0","2"
"12B213","09","40059","2","1","0","02","01","0224","2","60","03","3","07",1,1,1,2,1,2,2,1,4,"",2,2,2,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",1,2,1,1,1,3,5,2,1,1,"",0,0,0,0,0,"",15,1,5,"",4,4,2,0,"",1,2,2,1,2,2,2,0,2,0,1,1,1,1,1,37794,"1","2","1","2","0","2","1"
"12B221","09","40059","2","1","0","01","01","0224","2","40","07","4","01",1,1,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",3,4,"",2,2,1,2,2,2,2,1,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",30,2,0,"",2,3,2,0,"",2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,7425,"1","3","1","0","2","0","1"
"12B213","09","40059","4","1","0","01","01","0224","1","64","07","5","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,22677,"4","4","2","0","0","0","2"
"11B221","09","40060","2","1","0","01","01","0224","2","53","07","5","01",1,1,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,1,"",2,2,2,2,2,1,2,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,1,"",30,2,0,"",2,3,1,0,"",2,2,2,2,1,1,2,0,1,2,1,1,1,1,1,7503,"1","3","1","0","2","0","1"
"11B221","09","40060","3","1","0","01","01","0224","2","46","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,2,0,"",2,3,2,0,"",2,2,2,2,1,1,2,0,2,0,1,1,1,1,1,15005,"3","3","1","0","0","0","2"
"11B221","09","40060","1","1","0","02","01","0224","2","58","04","3","07",1,1,1,2,2,2,1,1,3,"",2,2,2,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,1,"",60,2,0,"",3,4,1,0,"",1,2,2,2,1,1,2,0,2,0,1,1,1,1,1,22509,"1","2","1","2","0","0","1"
"12B216","09","40061","3","1","0","01","01","0224","2","50","07","2","01",1,2,2,1,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",3,4,"",2,2,2,2,2,2,2,1,2,"",2,0,2,1,2,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",15,2,0,"",2,2,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,8895,"3","3","1","0","2","0","1"
"12B216","09","40061","2","1","0","01","01","0224","1","44","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,8895,"4","4","2","0","0","0","2"
"12B216","09","40061","4","1","0","01","01","0224","1","34","03","3","01",2,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8895,"0","0","0","0","0","0","0"
"11A227","09","40091","1","1","0","02","01","0224","2","25","04","3","06",1,1,1,1,2,2,2,8,2,"",2,1,2,1,1,2,"",1,0,1,1,1,"",5,2,"",2,1,2,2,2,1,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",120,1,5,"",4,4,1,0,"",2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,15951,"1","2","1","3","2","0","1"
"11A227","09","40091","3","1","0","01","01","0224","1","62","07","5","07",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",3,4,"",2,1,1,2,1,2,0,2,1,1,"",0,0,0,0,0,"",30,2,0,"",3,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,7976,"1","3","1","0","0","2","1"
"11A227","09","40091","4","1","0","02","01","0224","2","36","07","4","01",1,1,1,1,2,2,2,5,1,"",1,1,2,1,1,2,"",1,0,1,2,1,"",4,3,"",2,2,2,2,2,1,1,2,2,"",3,200,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",60,2,0,"",4,4,2,0,"",1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,15951,"1","2","1","1","2","0","1"
"11A227","09","40091","2","1","0","03","01","0224","1","39","04","3","01",1,1,1,1,2,2,1,2,3,"",2,2,2,1,2,2,"",2,0,2,1,1,"",3,4,"",1,2,2,2,2,1,1,2,2,"",3,200,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,3,4,"",60,2,0,"",4,4,2,0,"",2,1,2,2,1,1,2,0,1,1,1,1,1,1,1,23926,"1","2","1","2","2","0","1"
"12A227","09","40092","3","1","0","02","01","0224","2","58","03","3","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",3,3,"",1,1,2,2,2,3,5,2,1,4,"",0,0,0,0,0,"",10,2,0,"",4,4,2,0,"",2,2,2,2,2,1,2,0,2,0,1,1,1,1,1,23972,"1","3","1","0","0","2","1"
"12A227","09","40092","1","1","1","01","01","0224","2","56","04","2","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,3,0,1,1,1,1,1,7991,"4","4","2","0","0","0","2"
"12A227","09","40092","2","1","0","01","01","0224","1","40","04","3","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",4,3,"",1,1,2,2,2,3,8,2,1,4,"",0,0,0,0,0,"",15,2,0,"",4,4,2,0,"",2,2,2,2,2,1,2,0,2,0,1,1,1,1,1,15982,"1","3","1","0","0","2","1"
"12A227","09","40092","4","1","0","01","01","0224","2","48","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,2,0,1,1,1,1,1,7991,"4","4","2","0","0","0","2"
"12B213","09","40108","2","1","0","01","01","0224","2","55","07","4","07",1,2,2,1,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,2,2,2,2,2,1,2,"",2,0,2,1,1,"",3,4,"",2,2,1,1,2,2,0,2,1,1,"",0,0,0,0,0,"",15,2,0,"",2,3,2,0,"",2,2,2,2,1,1,2,0,1,2,1,1,1,1,1,25436,"3","3","1","0","2","2","1"
"12B213","09","40108","4","1","0","02","01","0224","2","48","08","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,1,2,2,0,1,1,1,1,1,1,1,16957,"4","4","2","0","0","0","2"
"12B213","09","40108","1","1","0","01","01","0224","2","28","07","4","01",1,2,2,1,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,1,1,2,2,2,2,2,"",2,0,2,1,2,"",3,4,"",1,2,1,1,2,2,0,2,1,2,"",0,0,0,0,0,"",25,2,0,"",4,3,2,0,"",2,2,2,2,1,2,2,0,1,3,1,1,1,1,1,8479,"3","3","1","0","2","2","1"
"12B213","09","40108","3","1","0","02","01","0224","2","44","07","4","07",1,1,1,1,2,2,2,2,3,"",2,2,2,1,1,2,"",2,0,2,1,1,"",2,4,"",2,2,1,1,2,2,2,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",35,2,0,"",4,3,2,0,"",2,2,2,2,1,1,2,0,1,3,1,1,1,1,1,16957,"1","2","1","2","2","0","1"
"13B216","09","40117","1","1","0","01","01","0224","1","41","07","4","01",1,1,1,1,1,2,1,2,3,"",2,2,2,1,2,2,"",2,0,2,1,1,"",5,4,"",1,2,1,1,2,2,2,2,2,"",2,0,2,1,2,"",6,4,"",1,1,1,1,1,2,0,2,1,2,"",0,0,0,2,4,"",40,2,0,"",4,3,2,0,"",1,2,2,2,1,1,1,2,1,4,1,1,1,1,1,14248,"1","2","1","2","2","2","1"
"13B216","09","40117","3","1","0","01","01","0224","1","45","07","4","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",4,4,"",1,1,1,1,1,2,0,2,1,2,"",0,0,0,0,0,"",25,2,0,"",4,3,2,0,"",2,2,2,2,1,1,2,0,1,3,1,1,1,1,1,14248,"3","3","1","0","0","2","1"
"13B216","09","40117","2","1","0","01","01","0224","1","47","08","2","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",1,1,1,1,2,2,0,2,1,2,"",0,0,0,0,0,"",35,2,0,"",3,3,2,0,"",2,2,2,2,1,1,2,0,1,4,1,1,1,1,1,14248,"3","3","1","0","0","2","1"
"11B216","09","40119","3","1","0","01","01","0224","1","54","07","4","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",1,1,2,2,1,2,0,2,1,2,"",0,0,0,0,0,"",20,1,6,"",4,4,2,0,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,30350,"3","3","1","0","0","2","1"
"11B216","09","40119","4","1","0","01","01","0224","1","32","04","3","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",5,4,"",1,1,2,2,2,3,30,2,1,2,"",0,0,0,0,0,"",30,2,0,"",4,4,2,0,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,10116,"3","3","1","0","0","2","1"
"11B216","09","40119","2","1","0","02","01","0224","2","65","06","3","08",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,20233,"4","4","2","0","0","0","2"
"11B216","09","40119","1","1","0","01","01","0224","1","46","04","3","01",1,1,1,2,1,2,2,2,3,"",2,2,2,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",5,4,"",1,1,1,1,1,3,25,2,1,1,"",0,0,0,0,0,"",30,1,6,"",4,3,2,0,"",2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,10116,"1","2","1","2","0","2","1"
"13A227","09","40145","1","1","0","03","01","0224","2","26","07","4","01",1,1,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,2,1,2,2,2,1,2,"",3,60,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,4,"",30,2,0,"",3,3,1,0,"",2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,33762,"1","3","1","0","2","0","1"
"13A227","09","40145","2","1","0","04","01","0224","1","24","07","4","01",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",30,2,0,"",3,3,1,0,"",1,2,2,2,1,2,2,0,2,0,1,1,1,1,1,45015,"1","3","1","0","0","0","2"
"13A227","09","40145","3","1","0","01","01","0224","1","75","02","6","08",1,1,1,2,1,2,2,1,3,"",2,2,2,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,3,"",1,1,1,2,2,3,30,2,1,1,"",0,0,0,0,0,"",60,2,0,"",2,2,1,0,"",2,2,2,2,2,2,2,0,2,0,1,3,3,2,2,22508,"1","2","1","2","0","2","1"
"13A227","09","40145","4","1","0","03","01","0224","2","26","07","4","06",1,1,1,2,2,2,1,2,2,"",2,1,2,1,2,2,"",3,300,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,2,"",60,2,0,"",3,3,1,0,"",1,2,2,2,1,1,2,0,1,2,1,1,1,1,1,33762,"1","2","1","2","0","0","1"
"11A227","09","40146","3","1","0","03","01","0224","1","35","04","3","01",1,2,2,2,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",1,1,1,2,2,3,20,2,1,1,"",0,0,0,2,4,"",30,2,0,"",3,3,2,0,"",2,1,2,2,1,2,2,0,2,0,1,1,1,1,1,22244,"3","3","1","0","0","2","1"
"11A227","09","40146","2","1","0","02","01","0224","2","33","02","2","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",20,2,0,"",3,3,1,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,14829,"3","3","1","0","0","0","2"
"11A227","09","40146","4","1","0","01","01","0224","1","54","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",20,1,6,"",3,3,2,0,"",2,2,2,2,1,2,2,0,1,1,1,1,1,1,1,14829,"3","3","1","0","0","0","2"
"11A227","09","40146","1","1","0","01","01","0224","1","65","02","1","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",1,1,1,2,2,3,30,2,1,2,"",0,0,0,0,0,"",20,1,6,"",2,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,1,1,2,2,22244,"3","3","1","0","0","2","1"
"13B221","09","40149","2","1","1","01","01","0224","1","46","02","6","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",3,4,"",1,1,1,1,1,3,120,2,1,2,"",0,0,0,0,0,"",25,2,0,"",4,4,2,0,"",2,1,1,1,2,2,2,0,2,0,1,2,2,2,1,20991,"1","3","1","0","0","2","1"
"13B221","09","40149","3","1","1","01","01","0224","2","39","07","4","01",1,1,1,1,2,2,1,6,3,"",1,1,2,1,1,2,"",1,0,1,2,1,"",5,3,"",2,1,2,1,2,1,1,2,2,"",3,400,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,3,"",60,2,0,"",4,4,2,0,"",1,2,2,1,1,1,1,2,1,4,1,1,1,1,1,20991,"1","2","1","1","2","0","1"
"13B221","09","40149","4","1","1","01","01","0224","1","70","04","2","08",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,31486,"4","4","2","0","0","0","2"
"13B221","09","40149","1","1","0","01","01","0224","2","83","00"," ","08",2,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20991,"0","0","0","0","0","0","0"
"11B213","09","40154","2","1","0","03","01","0224","2","62","02","6","07",2,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68483,"0","0","0","0","0","0","0"
"11B213","09","40154","1","1","0","01","01","0224","2","61","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,1,2,2,0,1,1,1,1,1,1,1,9784,"4","4","2","0","0","0","2"
"11B213","09","40154","4","1","0","01","01","0224","1","38","04","3","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",4,4,"",1,1,1,1,1,2,0,2,1,2,"",0,0,0,0,0,"",20,2,0,"",2,3,2,0,"",2,2,2,2,1,2,2,0,1,2,1,1,1,1,1,29350,"3","3","1","0","0","2","1"
